fid	decid	est_vp_psnr	phi	theta	est_phi_1	est_theta_1	err_1	est_phi_2	est_theta_2	err_2
574	17	41.08	4	4	80	-29	79.79	110	-42	104.54	
575	17	41.03	3	4	81	-29	81.51	112	-43	106.56	
576	18	44.50	2	3	5	8	5.82	5	8	5.82	
577	18	44.49	1	3	5	8	6.39	5	7	5.65	
578	18	44.48	0	3	4	8	6.39	4	6	4.99	
579	18	44.48	0	3	4	8	6.39	4	5	4.46	
580	18	44.46	-1	3	3	8	6.39	3	5	4.46	
581	18	44.46	-1	3	2	8	5.82	3	4	4.12	
582	18	44.42	-2	3	2	8	6.39	3	3	4.99	
583	18	44.39	-3	3	1	9	7.20	2	3	4.99	
584	18	44.34	-4	2	0	9	8.05	1	3	5.09	
585	18	44.33	-5	3	0	9	7.79	2	2	7.06	
586	18	44.30	-6	3	0	9	8.46	2	1	8.24	
587	18	44.30	-6	3	0	9	8.46	2	0	8.54	
588	18	44.27	-7	3	-1	9	8.46	1	0	8.54	
589	18	44.27	-7	3	-2	10	8.58	0	0	7.61	
590	18	44.27	-7	3	-2	10	8.58	1	0	8.54	
591	18	44.24	-8	3	-3	10	8.58	0	-1	8.94	
592	18	44.24	-8	3	-4	10	8.05	0	-1	8.94	
593	18	44.21	-9	3	-4	10	8.58	0	-2	10.29	
594	18	44.21	-9	3	-5	10	8.05	0	-3	10.81	
595	18	44.18	-10	3	-5	10	8.58	0	-4	12.20	
596	18	44.18	-10	3	-6	11	8.93	-1	-3	10.81	
597	18	44.16	-11	3	-7	11	8.93	-2	-4	11.40	
598	18	44.16	-11	3	-7	11	8.93	-2	-5	12.04	
599	18	44.16	-11	3	-8	11	8.54	-2	-6	12.72	
600	18	44.16	-11	3	-9	11	8.24	-3	-6	12.03	
601	18	44.16	-11	3	-9	11	8.24	-3	-7	12.80	
602	18	44.13	-12	3	-10	12	9.22	-4	-7	12.80	
603	18	44.13	-12	3	-10	12	9.22	-3	-8	14.20	
604	18	44.13	-12	3	-11	12	9.05	-4	-8	13.59	
605	18	44.13	-12	3	-12	12	9.00	-5	-9	13.88	
606	18	44.13	-12	3	-12	12	9.00	-5	-10	14.75	
607	18	44.13	-12	3	-13	12	9.05	-6	-11	15.22	
608	19	44.24	-12	3	-11	5	2.23	-11	5	2.23	
609	19	44.24	-12	3	-11	5	2.23	-13	5	2.23	
610	19	44.23	-13	3	-12	5	2.23	-16	6	4.24	
611	19	44.23	-13	3	-12	5	2.23	-18	7	6.39	
612	19	44.30	-13	2	-13	5	3.00	-21	8	9.97	
613	19	44.29	-14	2	-13	5	3.16	-23	9	11.36	
614	19	44.29	-14	2	-14	5	3.00	-27	10	15.19	
615	19	44.29	-14	2	-15	5	3.16	-30	11	18.25	
616	19	44.29	-14	2	-15	5	3.16	-32	12	20.45	
617	19	44.29	-14	2	-16	5	3.60	-35	13	23.52	
618	19	44.29	-15	2	-16	5	3.16	-37	14	24.83	
619	19	44.29	-15	2	-17	5	3.60	-41	15	28.76	
620	19	44.27	-17	2	-18	5	3.16	-44	16	30.05	
621	19	44.26	-18	2	-18	5	3.00	-46	17	31.34	
622	19	44.25	-20	2	-19	5	3.16	-49	18	32.64	
623	19	44.24	-21	2	-19	5	3.60	-51	19	33.93	
624	19	44.24	-22	2	-20	5	3.60	-55	20	36.91	
625	19	44.23	-23	2	-21	5	3.60	-58	21	39.03	
626	19	44.23	-24	2	-21	5	4.24	-60	22	40.30	
627	19	44.22	-25	2	-22	5	4.24	-63	23	42.39	
628	19	44.21	-26	2	-22	5	4.99	-65	24	43.64	
629	19	44.21	-26	2	-23	5	4.24	-69	25	47.38	
630	19	44.21	-26	2	-24	5	3.60	-72	26	50.26	
631	19	44.21	-27	2	-24	5	4.24	-74	27	51.45	
632	19	44.21	-27	2	-25	5	3.60	-77	28	54.30	
633	19	44.21	-27	2	-25	5	3.60	-79	29	56.29	
634	19	44.21	-27	2	-26	5	3.16	-83	30	59.91	
635	19	44.21	-27	2	-27	5	3.00	-86	31	62.67	
636	19	44.21	-27	2	-27	5	3.00	-88	32	64.57	
637	19	44.21	-27	2	-28	5	3.16	-91	33	67.27	
638	19	44.21	-26	2	-28	5	3.60	-93	34	69.93	
639	19	44.21	-26	2	-29	5	4.24	-97	35	73.35	
640	20	43.82	-26	2	-30	1	4.12	-30	1	4.12	
641	20	43.82	-26	2	-30	1	4.12	-30	0	4.47	
642	20	43.82	-26	2	-31	1	5.10	-31	0	5.38	
643	20	43.82	-26	2	-31	1	5.10	-31	0	5.38	
644	20	43.82	-26	2	-32	1	6.08	-32	0	6.32	
645	20	43.82	-26	2	-32	1	6.08	-32	0	6.32	
646	20	43.82	-26	2	-33	1	7.07	-33	0	7.28	
647	20	43.84	-26	1	-34	1	8.00	-34	0	8.06	
648	20	43.84	-26	1	-34	1	8.00	-34	-1	8.25	
649	20	43.82	-26	2	-35	1	9.05	-35	-1	9.49	
650	20	43.84	-26	1	-35	1	9.00	-35	-1	9.22	
651	20	43.86	-27	1	-36	1	9.00	-37	-1	10.20	
652	20	43.86	-27	1	-37	1	10.00	-38	-2	11.40	
653	20	43.86	-27	1	-37	1	10.00	-38	-2	11.40	
654	20	43.86	-27	1	-38	1	11.00	-39	-2	12.37	
655	20	43.83	-27	2	-38	1	11.04	-39	-2	12.65	
656	20	43.83	-27	2	-39	1	12.04	-40	-3	13.92	
657	20	43.83	-27	2	-40	1	13.03	-41	-3	14.86	
658	20	43.83	-27	2	-40	1	13.03	-41	-3	14.86	
659	20	43.83	-27	2	-41	1	14.03	-42	-3	15.81	
660	20	43.83	-27	2	-41	1	14.03	-42	-4	16.15	
661	20	43.83	-27	2	-42	1	15.03	-44	-4	18.02	
662	20	43.83	-27	2	-43	1	16.03	-45	-4	18.96	
663	20	43.83	-27	2	-43	1	16.03	-45	-4	18.96	
664	20	43.83	-27	2	-44	1	17.02	-46	-5	20.23	
665	20	43.83	-27	2	-44	1	17.02	-46	-5	20.23	
666	20	43.85	-28	2	-45	1	17.02	-47	-5	20.23	
667	20	43.87	-29	2	-46	1	17.02	-48	-5	20.23	
668	20	43.90	-31	2	-46	1	15.03	-48	-6	18.77	
669	20	43.94	-33	2	-47	1	14.03	-49	-6	17.87	
670	20	43.98	-35	2	-47	1	12.04	-49	-6	16.11	
671	20	43.96	-36	3	-48	1	12.16	-51	-7	18.00	
672	21	43.91	-38	3	-41	0	4.24	-41	0	4.24	
673	21	43.94	-39	3	-41	0	3.61	-41	0	3.61	
674	21	43.94	-39	3	-41	0	3.61	-41	0	3.61	
675	21	43.97	-40	3	-42	0	3.61	-42	0	3.61	
676	21	44.03	-41	2	-42	0	2.24	-42	0	2.24	
677	21	44.03	-41	2	-43	0	2.83	-43	0	2.83	
678	21	44.03	-41	2	-43	0	2.83	-43	0	2.83	
679	21	44.03	-41	2	-44	0	3.61	-44	0	3.61	
680	21	44.03	-41	2	-44	0	3.61	-44	0	3.61	
681	21	44.03	-41	2	-45	0	4.47	-45	0	4.47	
682	21	44.00	-40	2	-45	0	5.38	-45	0	5.38	
683	21	44.00	-40	2	-46	0	6.32	-46	-1	6.71	
684	21	44.00	-40	2	-46	0	6.32	-46	-1	6.71	
685	21	44.00	-40	2	-47	0	7.28	-47	-1	7.61	
686	21	44.00	-40	2	-47	0	7.28	-47	-1	7.61	
687	21	44.03	-41	2	-48	0	7.28	-48	-1	7.61	
688	21	44.03	-41	2	-48	0	7.28	-49	-1	8.54	
689	21	44.03	-41	2	-48	0	7.28	-49	-1	8.54	
690	21	44.07	-42	2	-49	0	7.28	-50	-1	8.54	
691	21	44.04	-42	3	-49	0	7.61	-50	-1	8.94	
692	21	44.07	-43	3	-50	0	7.61	-51	-1	8.94	
693	21	44.11	-44	3	-50	0	6.71	-51	-2	8.60	
694	21	44.12	-45	3	-51	0	6.71	-52	-2	8.60	
695	21	44.12	-46	3	-51	0	5.83	-52	-2	7.81	
696	21	44.10	-47	3	-52	0	5.83	-53	-2	7.81	
697	21	44.06	-47	4	-52	0	6.40	-53	-2	8.48	
698	21	44.04	-49	4	-53	0	5.65	-54	-2	7.81	
699	21	44.06	-51	3	-53	0	3.61	-54	-2	5.83	
700	21	44.04	-53	3	-54	0	3.16	-55	-2	5.38	
701	21	43.97	-56	4	-54	0	4.47	-55	-2	6.08	
702	21	43.96	-58	4	-55	0	5.00	-56	-2	6.32	
703	21	43.96	-59	4	-55	0	5.65	-57	-3	7.28	
704	22	44.54	-59	4	-28	2	31.02	-28	2	31.02	
705	22	44.53	-60	4	-28	2	32.02	-27	2	33.01	
706	22	44.53	-60	3	-28	2	31.98	-26	2	33.98	
707	22	44.53	-60	3	-28	2	31.98	-26	2	33.98	
708	22	44.53	-60	3	-28	2	31.98	-25	2	34.98	
709	22	44.53	-60	3	-28	2	31.98	-25	2	34.98	
710	22	44.52	-61	3	-28	2	32.98	-24	2	36.98	
711	22	44.51	-61	2	-28	2	32.98	-24	2	36.98	
712	22	44.50	-62	2	-28	2	33.98	-23	2	38.98	
713	22	44.50	-62	2	-28	2	33.98	-23	2	38.98	
714	22	44.50	-62	2	-28	2	33.98	-22	2	39.97	
715	22	44.50	-62	2	-28	2	33.98	-22	2	39.97	
716	22	44.50	-62	2	-28	2	33.98	-21	2	40.97	
717	22	44.49	-63	2	-28	2	34.98	-21	2	41.97	
718	22	44.49	-63	2	-28	2	34.98	-20	2	42.97	
719	22	44.49	-63	2	-28	2	34.98	-20	2	42.97	
720	22	44.49	-63	2	-28	2	34.98	-19	2	43.97	
721	22	44.50	-62	2	-28	2	33.98	-19	2	42.97	
722	22	44.50	-62	2	-28	2	33.98	-18	2	43.97	
723	22	44.50	-62	2	-28	2	33.98	-18	2	43.97	
724	22	44.50	-62	2	-28	2	33.98	-17	2	44.97	
725	22	44.50	-62	2	-28	2	33.98	-17	2	44.97	
726	22	44.50	-62	2	-28	2	33.98	-16	2	45.97	
727	22	44.51	-62	3	-28	2	33.98	-16	2	45.96	
728	22	44.52	-61	3	-28	2	32.98	-15	2	45.96	
729	22	44.54	-59	3	-28	2	30.99	-15	2	43.97	
730	22	44.58	-56	3	-28	2	27.99	-14	2	41.97	
731	22	44.62	-53	3	-28	2	25.00	-14	2	38.97	
732	22	44.66	-49	4	-28	2	21.06	-13	2	36.00	
733	22	44.70	-46	4	-28	2	18.09	-13	2	33.01	
734	22	44.65	-42	4	-28	2	14.12	-12	2	30.02	
735	22	44.54	-39	5	-28	2	11.38	-12	3	27.01	
736	23	45.04	-36	5	-63	4	26.93	-63	4	26.93	
737	23	44.92	-34	5	-63	4	28.93	-62	4	27.93	
738	23	44.76	-32	6	-64	4	31.94	-63	4	30.94	
739	23	44.64	-30	6	-64	4	33.92	-63	4	32.93	
740	23	44.59	-29	6	-65	4	35.91	-64	4	34.92	
741	23	44.50	-28	7	-65	4	36.94	-64	4	35.95	
742	23	44.44	-27	7	-66	4	38.92	-64	4	36.94	
743	23	44.44	-27	7	-66	4	38.92	-64	4	36.94	
744	23	44.44	-27	7	-67	4	39.92	-65	4	37.93	
745	23	44.48	-27	6	-68	4	40.88	-66	4	38.90	
746	23	44.43	-26	6	-68	4	41.88	-66	4	39.89	
747	23	44.43	-26	6	-69	4	42.87	-66	5	39.82	
748	23	44.38	-25	6	-69	4	43.87	-66	5	40.81	
749	23	44.33	-24	6	-70	4	45.86	-67	5	42.80	
750	23	44.19	-21	6	-70	4	48.84	-67	5	45.79	
751	23	44.10	-19	6	-71	4	51.82	-68	5	48.77	
752	23	43.97	-16	6	-72	4	55.80	-68	5	51.75	
753	23	43.88	-14	6	-72	4	57.79	-68	5	53.74	
754	23	43.80	-12	6	-73	4	60.77	-69	5	56.72	
755	23	43.76	-11	6	-73	4	61.77	-69	5	57.72	
756	23	43.76	-10	5	-74	4	63.79	-70	5	59.75	
757	23	43.73	-9	5	-74	4	64.78	-69	6	59.70	
758	23	43.69	-8	5	-75	4	66.77	-70	6	61.69	
759	23	43.65	-7	5	-75	4	67.77	-70	6	62.68	
760	23	43.61	-7	6	-76	4	68.73	-71	6	63.61	
761	23	43.57	-6	6	-77	4	70.71	-72	6	65.59	
762	23	43.57	-6	6	-77	4	70.71	-71	6	64.60	
763	23	43.48	-5	7	-78	4	72.66	-72	6	66.52	
764	23	43.44	-5	8	-78	4	72.63	-72	6	66.46	
765	23	43.39	-5	9	-79	4	73.59	-73	6	67.40	
766	23	43.39	-5	9	-79	4	73.59	-73	6	67.40	
767	23	43.35	-5	10	-80	4	74.55	-74	7	68.19	
768	24	42.45	-5	10	-79	0	74.25	-79	0	74.25	
769	24	42.39	-5	11	-79	0	74.30	-80	0	75.28	
770	24	42.39	-5	11	-80	0	75.28	-82	0	77.24	
771	24	42.35	-4	11	-80	0	76.26	-83	0	79.20	
772	24	42.35	-4	11	-81	0	77.24	-85	0	81.17	
773	24	42.35	-4	11	-81	0	77.24	-86	0	82.15	
774	24	42.35	-4	11	-82	0	78.22	-88	0	84.11	
775	24	42.41	-4	10	-82	0	78.18	-89	0	85.08	
776	24	42.41	-4	10	-83	0	79.17	-91	0	87.05	
777	24	42.47	-4	9	-83	0	79.14	-92	0	88.02	
778	24	42.47	-4	9	-84	0	80.12	-94	0	90.00	
779	24	42.58	-5	8	-84	0	79.11	-96	0	90.99	
780	24	42.64	-5	7	-85	0	80.08	-98	0	92.98	
781	24	42.64	-5	7	-85	0	80.08	-99	0	93.97	
782	24	42.66	-4	6	-86	0	82.04	-101	0	96.96	
783	24	42.62	-3	6	-86	0	83.04	-102	0	98.95	
784	24	42.49	0	5	-87	0	87.01	-104	0	103.95	
785	24	42.26	2	5	-88	0	90.00	-106	0	107.93	
786	24	41.96	5	4	-88	0	92.99	-107	0	111.94	
787	24	41.89	6	3	-89	0	94.99	-109	0	114.96	
788	24	41.69	8	3	-89	0	96.99	-110	0	117.96	
789	24	41.60	9	3	-90	0	98.99	-113	0	121.95	
790	24	41.62	9	2	-90	0	98.99	-114	0	122.98	
791	24	41.54	10	2	-91	0	100.99	-116	0	125.97	
792	24	41.45	11	2	-91	0	101.99	-117	0	127.97	
793	24	41.37	12	2	-92	0	103.99	-119	0	130.97	
794	24	41.29	13	2	-92	0	104.99	-120	0	132.97	
795	24	41.23	14	1	-93	0	107.00	-122	0	135.99	
796	24	41.15	15	1	-93	0	108.00	-123	0	137.99	
797	24	41.08	16	1	-94	0	110.00	-125	0	140.99	
798	24	41.01	17	1	-94	0	111.00	-126	0	142.99	
799	24	40.94	18	0	-95	0	113.00	-129	0	147.00	
800	25	46.17	19	0	44	8	26.17	44	8	26.17	
801	25	46.17	19	0	45	8	27.12	47	8	29.03	
802	25	46.19	20	0	47	8	28.07	51	8	31.92	
803	25	46.22	21	0	48	8	28.07	54	8	33.85	
804	25	46.25	22	0	50	8	29.03	58	8	36.76	
805	25	46.25	22	0	52	8	30.95	62	8	40.66	
806	25	46.28	23	0	53	8	30.95	65	8	42.62	
807	25	46.31	24	1	55	8	31.67	69	8	45.37	
808	25	46.34	25	1	57	8	32.64	73	8	48.32	
809	25	46.33	25	0	58	8	33.85	76	8	51.45	
810	25	46.36	26	0	60	8	34.82	80	8	54.40	
811	25	46.38	27	0	62	9	36.00	85	9	58.44	
812	25	46.41	28	0	63	9	36.00	88	9	60.41	
813	25	46.46	30	0	65	9	36.00	92	9	62.37	
814	25	46.49	31	0	67	9	36.96	96	9	65.33	
815	25	46.54	33	0	68	9	36.00	99	9	66.31	
816	25	46.57	34	0	70	9	36.96	103	9	69.27	
817	25	46.62	36	0	72	9	36.96	107	9	71.24	
818	25	46.65	37	0	73	9	36.96	110	9	73.22	
819	25	46.70	39	0	75	9	36.96	114	9	75.19	
820	25	46.73	40	0	77	9	37.93	118	9	78.15	
821	25	46.75	41	0	78	9	37.93	122	9	81.11	
822	25	46.78	42	0	80	10	39.10	126	10	84.09	
823	25	46.81	43	0	82	10	40.06	130	10	87.05	
824	25	46.86	45	0	83	10	39.10	133	10	88.03	
825	25	46.81	46	0	85	10	40.06	137	10	90.98	
826	25	46.76	47	0	87	10	41.03	141	10	93.94	
827	25	46.71	48	0	88	10	41.03	144	10	95.91	
828	25	46.71	48	0	90	10	42.96	148	10	99.85	
829	25	46.67	49	0	92	10	43.93	152	10	102.80	
830	25	46.67	49	0	93	10	44.89	155	10	105.75	
831	25	46.67	49	0	95	10	46.83	160	11	110.60	
832	26	45.62	50	0	26	0	24.00	26	0	24.00	
833	26	45.62	50	0	26	0	24.00	29	0	21.00	
834	26	45.62	50	0	27	0	23.00	33	0	17.00	
835	26	45.58	51	0	27	0	24.00	36	0	15.00	
836	26	45.58	51	0	28	0	23.00	40	0	11.00	
837	26	45.58	51	0	28	0	23.00	43	0	8.00	
838	26	45.58	51	0	29	0	22.00	47	0	4.00	
839	26	45.58	51	0	29	0	22.00	50	0	1.00	
840	26	45.55	52	1	30	0	22.02	55	0	3.16	
841	26	45.55	52	1	31	0	21.02	59	0	7.07	
842	26	45.56	52	2	31	0	21.09	62	0	10.20	
843	26	45.60	51	2	32	0	19.10	66	1	15.03	
844	26	45.59	51	1	32	0	19.03	69	1	18.00	
845	26	45.59	51	1	33	0	18.03	73	1	22.00	
846	26	45.60	51	2	33	0	18.11	76	1	25.01	
847	26	45.59	51	1	34	0	17.03	80	1	29.00	
848	26	45.60	51	2	35	0	16.12	85	1	34.00	
849	26	45.60	51	2	35	0	16.12	88	1	37.00	
850	26	45.60	51	2	36	0	15.13	92	1	41.00	
851	26	45.61	51	4	36	0	15.51	95	1	44.05	
852	26	45.60	51	7	37	0	15.62	99	1	48.23	
853	26	45.57	51	10	37	0	17.15	102	2	51.29	
854	26	45.58	50	12	38	0	16.91	106	2	56.37	
855	26	45.56	49	14	38	0	17.74	109	2	60.44	
856	26	45.54	49	15	39	0	17.96	114	2	65.35	
857	26	45.49	48	17	40	0	18.74	118	2	70.30	
858	26	45.42	48	19	40	0	20.56	121	2	73.28	
859	26	45.43	47	19	41	0	19.89	125	2	78.00	
860	26	45.39	47	20	41	0	20.85	128	2	80.86	
861	26	45.35	47	21	42	0	21.56	132	2	84.62	
862	26	45.30	46	22	42	0	22.34	135	2	88.32	
863	26	45.30	46	22	43	0	22.19	140	3	92.58	
864	27	43.65	46	22	72	-3	35.65	72	-3	35.65	
865	27	43.65	46	22	73	-3	36.35	71	-3	34.96	
866	27	43.65	46	22	74	-3	37.07	71	-3	34.96	
867	27	43.65	46	22	75	-3	37.79	71	-3	34.96	
868	27	43.72	47	22	76	-3	37.79	71	-4	35.03	
869	27	43.72	47	22	77	-3	38.53	71	-4	35.03	
870	27	43.72	47	22	78	-3	39.28	71	-4	35.03	
871	27	43.72	47	22	79	-3	40.04	70	-5	35.16	
872	27	43.86	47	21	80	-3	40.26	70	-5	34.43	
873	27	43.86	47	21	81	-3	41.05	70	-5	34.43	
874	27	43.86	47	21	82	-3	41.85	70	-5	34.43	
875	27	43.99	47	20	83	-4	42.73	70	-7	35.23	
876	27	44.07	48	20	84	-4	42.73	70	-7	34.60	
877	27	44.19	48	19	85	-4	43.07	69	-7	33.23	
878	27	44.37	49	18	86	-4	42.60	69	-8	32.65	
879	27	44.48	49	17	87	-4	43.00	69	-8	31.88	
880	27	44.64	50	16	88	-4	42.57	69	-8	30.49	
881	27	44.73	50	15	89	-4	43.05	69	-8	29.73	
882	27	44.85	51	14	90	-4	42.66	69	-9	29.12	
883	27	44.85	51	14	91	-4	43.56	68	-9	28.52	
884	27	44.92	52	13	92	-4	43.21	68	-9	27.14	
885	27	44.96	52	12	93	-4	43.79	68	-10	27.14	
886	27	45.04	53	10	94	-5	43.51	68	-11	25.76	
887	27	45.04	53	10	95	-5	44.44	68	-11	25.76	
888	27	45.08	54	9	96	-5	44.15	68	-11	24.37	
889	27	45.12	54	8	97	-5	44.82	67	-12	23.81	
890	27	45.16	55	7	98	-5	44.56	67	-12	22.44	
891	27	45.16	55	7	99	-5	45.52	67	-12	22.44	
892	27	45.18	55	6	100	-5	46.26	67	-13	22.43	
893	27	45.20	55	5	101	-5	47.02	67	-13	21.59	
894	27	45.22	56	5	102	-5	47.02	67	-13	21.06	
895	27	45.24	56	4	103	-5	47.80	67	-14	21.05	
896	28	42.76	56	3	63	8	8.57	63	8	8.57	
897	28	42.76	56	3	63	8	8.57	63	8	8.57	
898	28	42.76	56	3	63	8	8.57	63	8	8.57	
899	28	42.79	55	3	64	8	10.26	65	8	11.14	
900	28	42.79	55	3	64	8	10.26	65	8	11.14	
901	28	42.82	54	3	64	8	11.14	66	8	12.95	
902	28	42.82	54	3	65	8	12.03	67	8	13.87	
903	28	42.85	53	3	65	8	12.95	68	8	15.74	
904	28	42.91	51	3	66	9	16.07	69	10	19.19	
905	28	42.98	48	4	66	9	18.56	70	10	22.63	
906	28	43.04	46	4	66	9	20.48	70	10	24.55	
907	28	43.04	44	4	67	9	23.38	72	10	28.41	
908	28	42.96	43	5	67	9	24.15	72	10	29.17	
909	28	42.88	41	5	67	9	26.11	73	10	32.10	
910	28	42.75	39	6	68	9	28.90	74	10	34.87	
911	28	42.68	37	6	68	9	30.87	75	10	37.82	
912	28	42.59	36	7	69	10	32.76	76	12	39.73	
913	28	42.55	35	7	69	10	33.74	77	12	41.68	
914	28	42.44	34	8	69	10	34.61	77	12	42.49	
915	28	42.40	33	8	70	10	36.58	79	12	45.43	
916	28	42.28	32	9	70	10	37.47	79	12	46.26	
917	28	42.24	31	9	70	10	38.46	80	12	48.21	
918	28	42.24	31	9	71	10	39.44	81	12	49.19	
919	28	42.11	30	10	71	10	40.35	82	12	51.01	
920	28	42.07	29	10	72	11	42.26	83	14	52.87	
921	28	42.12	28	9	72	11	43.34	84	14	54.99	
922	28	42.12	28	9	72	11	43.34	84	14	54.99	
923	28	41.98	27	10	73	11	45.20	86	14	57.71	
924	28	41.94	26	10	73	11	46.18	86	14	58.68	
925	28	41.81	25	11	73	11	47.06	87	14	60.44	
926	28	41.77	24	11	74	11	49.02	88	14	62.37	
927	28	41.77	24	11	74	11	49.02	89	15	63.25	
928	29	40.94	23	12	51	26	29.84	51	26	29.84	
929	29	40.91	22	12	51	26	30.68	49	26	29.02	
930	29	40.97	22	13	51	26	30.17	48	27	28.06	
931	29	41.00	21	14	51	27	30.85	47	28	27.92	
932	29	40.98	20	14	51	27	31.69	45	29	27.57	
933	29	40.96	19	14	51	27	32.54	44	29	27.57	
934	29	40.94	18	14	51	28	33.69	43	31	28.55	
935	29	40.94	18	14	51	28	33.69	42	32	28.37	
936	29	40.94	18	14	51	29	34.00	40	33	27.59	
937	29	41.00	18	15	51	29	33.49	39	34	26.83	
938	29	40.94	18	14	51	29	34.00	38	34	26.98	
939	29	40.92	17	14	51	30	35.15	37	36	28.38	
940	29	40.92	17	14	51	30	35.15	35	36	27.28	
941	29	40.90	16	14	51	30	35.97	34	37	28.05	
942	29	40.87	15	14	51	31	37.11	33	39	29.61	
943	29	40.81	15	13	51	31	37.67	32	39	30.04	
944	29	40.79	14	13	51	32	38.82	30	41	31.30	
945	29	40.77	13	13	51	32	39.61	29	41	31.30	
946	29	40.75	12	13	51	32	40.41	28	42	32.16	
947	29	40.73	11	13	51	33	41.54	27	44	33.90	
948	29	40.67	11	12	51	33	42.13	25	44	34.19	
949	29	40.65	10	12	51	33	42.92	24	45	35.10	
950	29	40.63	9	12	51	34	44.04	23	46	36.02	
951	29	40.76	9	14	51	34	42.86	22	47	34.74	
952	29	40.88	8	16	51	35	42.78	20	48	33.49	
953	29	40.96	8	17	51	35	42.22	19	49	33.23	
954	29	41.14	7	20	51	35	41.42	18	50	31.25	
955	29	41.18	7	23	51	36	40.06	17	51	29.06	
956	29	41.04	6	25	51	36	39.93	15	52	27.85	
957	29	40.92	6	27	51	36	39.05	14	52	25.71	
958	29	40.86	6	28	51	37	38.63	13	54	26.50	
959	29	40.81	6	29	51	37	38.22	12	55	26.36	
960	30	39.96	6	29	16	1	29.58	16	1	29.58	
961	30	39.94	5	29	16	1	29.90	14	0	30.25	
962	30	39.94	5	29	15	1	29.58	12	0	29.76	
963	30	39.94	5	29	15	1	29.58	11	0	29.56	
964	30	39.94	5	29	14	1	29.29	9	0	29.25	
965	30	39.92	4	29	14	1	29.58	8	0	29.25	
966	30	39.89	3	29	13	0	30.53	6	0	29.14	
967	30	39.89	3	29	13	0	30.53	5	0	29.06	
968	30	39.87	2	29	12	0	30.53	2	0	29.00	
969	30	39.84	1	29	12	0	30.85	1	0	29.00	
970	30	39.93	0	28	11	0	29.92	0	0	28.00	
971	30	40.04	0	27	11	0	29.00	-1	0	27.02	
972	30	40.13	-1	26	10	0	28.08	-3	0	26.07	
973	30	40.18	-3	25	10	0	27.98	-4	0	25.02	
974	30	40.22	-5	24	9	0	27.57	-6	0	24.02	
975	30	40.40	-6	22	9	0	26.42	-7	0	22.02	
976	30	40.46	-7	21	8	-1	26.44	-10	-2	23.19	
977	30	40.51	-8	20	7	-1	25.64	-12	-2	22.35	
978	30	40.55	-9	19	7	-1	25.44	-13	-2	21.36	
979	30	40.66	-9	18	6	-1	24.06	-15	-2	20.85	
980	30	40.76	-9	17	6	-1	23.30	-16	-2	20.22	
981	30	40.92	-8	16	5	-1	21.30	-18	-2	20.53	
982	30	40.92	-8	16	5	-2	22.11	-19	-3	21.89	
983	30	40.97	-9	15	4	-2	21.32	-21	-3	21.57	
984	30	40.97	-9	15	4	-2	21.32	-23	-3	22.72	
985	30	41.07	-9	14	3	-2	19.94	-25	-3	23.25	
986	30	41.07	-9	14	3	-2	19.94	-26	-3	23.94	
987	30	41.02	-10	14	2	-3	20.75	-28	-4	25.35	
988	30	41.12	-10	13	2	-3	19.95	-29	-4	25.40	
989	30	41.22	-10	12	1	-3	18.56	-31	-4	26.30	
990	30	41.48	-9	10	1	-3	16.38	-32	-4	26.85	
991	30	41.57	-9	9	0	-3	14.98	-35	-5	29.46	
992	31	42.51	-9	8	-9	19	11.00	-9	19	11.00	
993	31	42.42	-9	7	-9	19	12.00	-10	18	11.04	
994	31	42.30	-8	5	-10	19	14.14	-12	17	12.62	
995	31	42.14	-9	4	-11	19	15.13	-14	17	13.89	
996	31	41.96	-9	2	-11	19	17.11	-15	16	15.20	
997	31	41.79	-9	0	-12	19	19.23	-18	15	17.44	
998	31	41.79	-9	0	-13	20	20.38	-20	16	19.33	
999	31	41.49	-9	-2	-13	20	22.35	-21	15	20.74	
1000	31	41.31	-9	-3	-14	20	23.52	-23	15	22.72	
1001	31	41.31	-9	-3	-15	20	23.74	-26	14	23.94	
1002	31	41.25	-10	-3	-15	20	23.52	-27	13	23.26	
1003	31	41.20	-11	-3	-16	21	24.49	-29	14	24.65	
1004	31	41.15	-12	-3	-17	21	24.49	-31	13	24.74	
1005	31	41.26	-13	-2	-17	21	23.33	-32	13	24.09	
1006	31	41.21	-14	-2	-18	21	23.33	-35	12	25.13	
1007	31	41.26	-16	-1	-19	21	22.19	-37	11	24.08	
1008	31	41.16	-18	-1	-20	22	23.08	-39	12	24.58	
1009	31	41.13	-21	0	-20	22	22.02	-40	11	21.85	
1010	31	41.05	-23	0	-21	22	22.09	-43	10	22.27	
1011	31	41.00	-24	0	-22	22	22.09	-45	10	23.16	
1012	31	40.96	-25	0	-22	22	22.19	-46	9	22.77	
1013	31	40.96	-25	0	-23	22	22.09	-48	9	24.61	
1014	31	40.96	-25	0	-24	23	23.02	-50	9	26.47	
1015	31	40.96	-25	0	-24	23	23.02	-52	8	28.07	
1016	31	40.96	-25	0	-25	23	23.00	-54	8	29.99	
1017	31	40.96	-25	0	-26	23	23.02	-56	7	31.70	
1018	31	41.00	-24	0	-26	23	23.08	-57	7	33.65	
1019	31	41.00	-24	0	-27	24	24.18	-60	7	36.58	
1020	31	41.00	-24	0	-28	24	24.31	-62	6	38.40	
1021	31	41.00	-24	0	-28	24	24.31	-63	6	39.39	
