1568	2000	2688	3776	5136	7360	10736	
104	104	168	176	360	1344	2312	
88	104	96	336	928	2448	5800	
88	88	112	160	544	1544	3104	
936	1360	1976	2864	4064	5984	9504	
560	664	808	1080	1616	2248	3896	
352	480	608	760	1424	1952	3320	
432	664	856	1288	1672	2552	3696	
648	840	1048	1352	2088	2960	4784	
96	160	144	328	576	976	2176	
192	304	432	616	1024	1952	3296	
120	224	296	368	792	1520	2696	
656	864	1088	1528	1976	3096	4848	
152	264	336	488	944	1752	3128	
264	480	664	1032	1416	2144	3584	
424	568	800	1136	1824	2904	4760	
728	880	1128	1624	2232	3240	5352	
232	432	608	856	1288	2072	3712	
176	136	216	344	904	1776	3160	
216	400	512	784	1576	2688	4288	
704	912	1200	1624	2240	3488	5240	
168	264	448	816	1232	2192	3992	
224	232	424	640	1208	2160	3592	
112	104	368	576	1096	2000	3280	
552	840	1096	1304	1968	2752	4424	
264	344	504	832	1272	2136	3376	
160	152	240	328	544	1168	2128	
128	232	232	432	792	1560	2816	
632	848	1080	1472	2096	3000	4544	
160	208	232	432	760	1864	3496	
256	296	488	768	1112	1928	3424	
248	272	384	656	1224	2064	3800	
816	1192	1456	2088	2952	4320	6872	
472	712	976	1616	2376	4224	6704	
552	896	1208	1648	2736	4336	7144	
552	848	1368	1904	2920	5000	8088	
1176	1792	2536	3744	5656	8536	12632	
1392	1656	2808	3904	5872	8800	13344	
1208	1848	2688	3944	5888	8600	13272	
1112	1496	2264	3688	5408	7992	11704	
1288	1912	2848	4160	5832	8856	13752	
936	1264	1776	2792	4568	7192	11392	
728	1080	1696	2592	3960	6128	9960	
528	872	1400	2192	3320	5344	8728	
1152	1584	2272	3256	4816	7408	12144	
616	1120	1728	2944	4496	6928	10856	
824	1272	1888	2944	4576	7600	11296	
1256	1568	2528	3928	5744	8912	14392	
2168	3056	4384	6080	8984	13744	20200	
1696	2472	3784	5648	8288	12752	19824	
1896	2936	4240	6568	9904	15056	23480	
2040	3304	4616	6368	9592	13880	20488	
3312	4920	6760	9512	13528	19688	29208	
3016	4416	6160	8448	13096	18808	27712	
3448	5288	7408	10360	15080	21872	31152	
2832	4248	6056	8688	12520	17688	25960	
2632	3744	5608	7624	11280	15848	23592	
1440	2096	3024	4288	6576	9552	14232	
920	1496	1896	2976	4328	6528	9872	
648	912	1512	2160	3216	5000	7632	
1080	1536	2216	3368	5088	7472	12080	
608	1032	1592	2168	3488	5440	9080	
816	1304	1896	2608	4080	6568	9696	
1016	1440	1840	2752	4576	7216	11312	
1672	2376	3576	4888	7584	10920	16648	
672	1216	1608	2616	3872	6280	10208	
760	1032	1472	2392	4088	6440	10056	
1040	1448	2296	3424	5112	7984	11456	
1968	3040	4496	6448	9272	13344	19744	
1608	2224	3040	4536	7016	10496	16240	
1816	2808	4048	5824	8424	12688	18672	
1992	2960	4344	6504	9264	13072	19152	
2432	3568	5016	7160	10424	14992	21584	
2144	3280	4752	6960	10168	15080	21816	
1816	2472	3864	5376	8072	11288	16720	
1344	2072	2848	4256	6176	9112	13192	
1200	1848	2600	3472	5040	7480	11520	
856	1080	1648	2448	3360	5216	7912	
1264	1792	2624	4008	5904	8944	13136	
1520	2208	3376	4968	7304	10408	15616	
1248	1824	2552	3808	5352	8440	13096	
640	952	1384	1872	3152	5240	8352	
536	824	1200	1624	2568	4192	6696	
712	904	1288	1816	2488	3976	6328	
840	1120	1472	2000	2832	4128	6464	
496	672	944	1448	2192	3520	5864	
600	856	1208	1688	2536	3904	6368	
576	728	944	1360	1888	2944	4712	
456	520	688	880	1240	1904	3616	
80	240	400	560	904	1536	2832	
80	256	328	592	896	1696	2848	
80	120	224	328	320	792	1584	
560	744	888	1128	1576	2312	3896	
128	144	120	208	448	1040	2176	
208	280	448	568	808	1288	2296	
192	336	376	488	712	1184	2448	
544	712	944	1264	1576	2456	4160	
192	288	344	688	1032	2016	3384	
176	232	280	520	688	1248	2400	
240	304	472	712	880	1416	2392	
584	816	936	1248	1872	2640	4344	
152	168	240	440	704	1344	2816	
160	192	248	456	608	1032	2032	
